fold,split,dataset_index,step,year,time_index,timestamp,iy,ix,score,lat,lon,track_id,track_point_index
1,holdout,350,350,1979,954,1979-08-27 12:00:00,81,71,0.8659350275993347,12.982431044024148,310.078125,11,1
1,holdout,351,351,1979,955,1979-08-27 18:00:00,81,68,0.9957252740859984,12.982431044024148,307.96875,11,2
1,holdout,352,352,1979,956,1979-08-28 00:00:00,81,66,0.991856813430786,12.982431044024148,306.5625,11,3
1,holdout,353,353,1979,957,1979-08-28 06:00:00,81,65,0.9990875720977784,12.982431044024148,305.859375,11,4
1,holdout,354,354,1979,958,1979-08-28 12:00:00,80,63,0.9981923699378968,13.684184021816883,304.453125,11,5
1,holdout,355,355,1979,959,1979-08-28 18:00:00,81,61,0.9994744658470154,12.982431044024148,303.046875,11,6
1,holdout,356,356,1979,960,1979-08-29 00:00:00,80,60,0.998969793319702,13.684184021816883,302.34375,11,7
1,holdout,357,357,1979,961,1979-08-29 06:00:00,79,59,0.9970006346702576,14.385936991185577,301.640625,11,8
1,holdout,358,358,1979,962,1979-08-29 12:00:00,78,57,0.99758780002594,15.087689951625487,300.234375,11,9
1,holdout,359,359,1979,963,1979-08-29 18:00:00,77,55,0.998082399368286,15.789442902620067,298.828125,11,10
1,holdout,360,360,1979,964,1979-08-30 00:00:00,77,53,0.999045193195343,15.789442902620067,297.421875,11,11
1,holdout,361,361,1979,965,1979-08-30 06:00:00,76,51,0.9993008375167848,16.49119584364021,296.015625,11,12
1,holdout,362,362,1979,966,1979-08-30 12:00:00,76,50,0.9995821118354796,16.49119584364021,295.3125,11,13
1,holdout,363,363,1979,967,1979-08-30 18:00:00,76,48,0.9996702671051024,16.49119584364021,293.90625,11,14
1,holdout,364,364,1979,968,1979-08-31 00:00:00,75,47,0.9995013475418092,17.192948774143428,293.203125,11,15
1,holdout,364,364,1979,968,1979-08-31 00:00:00,82,90,0.419714868068695,12.280678058301145,323.4375,12,1
1,holdout,365,365,1979,969,1979-08-31 06:00:00,76,45,0.9997668862342834,16.49119584364021,291.796875,11,16
1,holdout,365,365,1979,969,1979-08-31 06:00:00,82,88,0.5114489197731018,12.280678058301145,322.03125,12,2
1,holdout,366,366,1979,970,1979-08-31 12:00:00,75,45,0.9996784925460817,17.192948774143428,291.796875,11,17
1,holdout,366,366,1979,970,1979-08-31 12:00:00,82,84,0.6951495409011841,12.280678058301145,319.21875,12,3
1,holdout,367,367,1979,971,1979-08-31 18:00:00,74,44,0.996103048324585,17.89470169357287,291.09375,11,18
1,holdout,367,367,1979,971,1979-08-31 18:00:00,81,81,0.7625154852867126,12.982431044024148,317.109375,12,4
1,holdout,368,368,1979,972,1979-09-01 00:00:00,73,42,0.9636951684951782,18.59645460135656,289.6875,11,19
1,holdout,368,368,1979,972,1979-09-01 00:00:00,81,79,0.8083733320236206,12.982431044024148,315.703125,12,5
1,holdout,369,369,1979,973,1979-09-01 06:00:00,72,40,0.9482435584068298,19.29820749690631,288.28125,11,20
1,holdout,369,369,1979,973,1979-09-01 06:00:00,80,75,0.8712869882583618,13.684184021816883,312.890625,12,6
1,holdout,370,370,1979,974,1979-09-01 12:00:00,71,39,0.8760467171669006,19.999960379616773,287.578125,11,21
1,holdout,370,370,1979,974,1979-09-01 12:00:00,79,71,0.9182826280593872,14.385936991185577,310.078125,12,7
1,holdout,371,371,1979,975,1979-09-01 18:00:00,71,37,0.8351626992225647,19.999960379616773,286.171875,11,22
1,holdout,371,371,1979,975,1979-09-01 18:00:00,78,67,0.9535748958587646,15.087689951625487,307.265625,12,8
1,holdout,372,372,1979,976,1979-09-02 00:00:00,70,36,0.5513322949409485,20.701713248864344,285.46875,11,23
1,holdout,372,372,1979,976,1979-09-02 00:00:00,77,65,0.9469680786132812,15.789442902620067,305.859375,12,9
1,holdout,373,373,1979,977,1979-09-02 06:00:00,68,35,0.5611020922660828,22.105218944378297,284.765625,11,24
1,holdout,373,373,1979,977,1979-09-02 06:00:00,77,63,0.9109593033790588,15.789442902620067,304.453125,12,10
1,holdout,374,374,1979,978,1979-09-02 12:00:00,66,34,0.7369059920310974,23.508724578050025,284.0625,11,25
1,holdout,374,374,1979,978,1979-09-02 12:00:00,77,60,0.8914414048194885,15.789442902620067,302.34375,12,11
1,holdout,375,375,1979,979,1979-09-02 18:00:00,66,33,0.8204899430274963,23.508724578050025,283.359375,11,26
1,holdout,375,375,1979,979,1979-09-02 18:00:00,76,59,0.8057851195335388,16.49119584364021,301.640625,12,12
1,holdout,376,376,1979,980,1979-09-03 00:00:00,65,31,0.8785704374313354,24.210477369907913,281.953125,11,27
1,holdout,376,376,1979,980,1979-09-03 00:00:00,75,58,0.7766239643096924,17.192948774143428,300.9375,12,13
1,holdout,377,377,1979,981,1979-09-03 06:00:00,64,30,0.931929647922516,24.912230144110378,281.25,11,28
1,holdout,377,377,1979,981,1979-09-03 06:00:00,74,57,0.7276787757873535,17.89470169357287,300.234375,12,14
1,holdout,378,378,1979,982,1979-09-03 12:00:00,62,30,0.9534869194030762,26.3157356363728,281.25,11,29
1,holdout,378,378,1979,982,1979-09-03 12:00:00,74,56,0.6510264277458191,17.89470169357287,299.53125,12,15
1,holdout,379,379,1979,983,1979-09-03 18:00:00,60,29,0.9737420082092284,27.719241048181015,280.546875,11,30
1,holdout,379,379,1979,983,1979-09-03 18:00:00,73,54,0.6648288369178772,18.59645460135656,298.125,12,16
1,holdout,380,380,1979,984,1979-09-04 00:00:00,59,29,0.9788087010383606,28.42099372169186,280.546875,11,31
1,holdout,380,380,1979,984,1979-09-04 00:00:00,73,52,0.5991556644439697,18.59645460135656,296.71875,12,17
1,holdout,381,381,1979,985,1979-09-04 06:00:00,58,28,0.9801051020622252,29.122746372349823,279.84375,11,32
1,holdout,382,382,1979,986,1979-09-04 12:00:00,56,28,0.9781930446624756,30.52625160109792,279.84375,11,33
1,holdout,383,383,1979,987,1979-09-04 18:00:00,55,28,0.972297191619873,31.2280041770759,279.84375,11,34
1,holdout,384,384,1979,988,1979-09-05 00:00:00,53,29,0.9498829245567322,32.63150924660778,280.546875,11,35
1,holdout,385,385,1979,989,1979-09-05 06:00:00,52,28,0.9474844932556152,33.33326173775553,279.84375,11,36
1,holdout,386,386,1979,990,1979-09-05 12:00:00,50,28,0.9132002592086792,34.736766626375314,279.84375,11,37
1,holdout,387,387,1979,991,1979-09-05 18:00:00,48,30,0.5776288509368896,36.14027138077805,281.25,11,38
1,holdout,388,388,1979,992,1979-09-06 00:00:00,46,31,0.447363793849945,37.543775988799446,281.953125,11,39
1,holdout,389,389,1979,993,1979-09-06 06:00:00,44,32,0.5700701475143433,38.94728043700707,282.65625,11,40
1,holdout,390,390,1979,994,1979-09-06 12:00:00,41,35,0.5595946907997131,41.05253677666179,284.765625,11,41
1,holdout,391,391,1979,995,1979-09-06 18:00:00,38,39,0.4980078041553497,43.15779266533563,287.578125,11,42
1,holdout,392,392,1979,996,1979-09-07 00:00:00,36,44,0.6295351386070251,44.56129630749292,291.09375,11,43
1,holdout,392,392,1979,996,1979-09-07 00:00:00,67,93,0.7744924426078796,22.80697176929579,325.546875,13,1
1,holdout,393,393,1979,997,1979-09-07 06:00:00,65,91,0.9346608519554138,24.210477369907913,324.140625,13,2
1,holdout,394,394,1979,998,1979-09-07 12:00:00,63,89,0.9703117609024048,25.613982899870678,322.734375,13,3
1,holdout,395,395,1979,999,1979-09-07 18:00:00,61,87,0.9543561339378356,27.01748835276963,321.328125,13,4
1,holdout,396,396,1979,1000,1979-09-08 00:00:00,60,86,0.9639450907707214,27.719241048181015,320.625,13,5
1,holdout,397,397,1979,1001,1979-09-08 06:00:00,59,85,0.989570379257202,28.42099372169186,319.921875,13,6
1,holdout,398,398,1979,1002,1979-09-08 12:00:00,59,84,0.9809627532958984,28.42099372169186,319.21875,13,7
1,holdout,399,399,1979,1003,1979-09-08 18:00:00,58,83,0.9856152534484864,29.122746372349823,318.515625,13,8
1,holdout,400,400,1979,1004,1979-09-09 00:00:00,56,83,0.9752798080444336,30.52625160109792,318.515625,13,9
1,holdout,401,401,1979,1005,1979-09-09 06:00:00,56,82,0.9587206244468688,30.52625160109792,317.8125,13,10
1,holdout,402,402,1979,1006,1979-09-09 12:00:00,55,82,0.9786918759346008,31.2280041770759,317.8125,13,11
1,holdout,403,403,1979,1007,1979-09-09 18:00:00,54,81,0.987220585346222,31.929756725971256,317.109375,13,12
1,holdout,403,403,1979,1007,1979-09-09 18:00:00,68,25,0.7444286942481995,22.105218944378297,277.734375,14,1
1,holdout,404,404,1979,1008,1979-09-10 00:00:00,53,80,0.9812792539596558,32.63150924660778,316.40625,13,13
1,holdout,404,404,1979,1008,1979-09-10 00:00:00,68,25,0.8774089813232422,22.105218944378297,277.734375,14,2
1,holdout,405,405,1979,1009,1979-09-10 06:00:00,52,77,0.978833258152008,33.33326173775553,314.296875,13,14
1,holdout,405,405,1979,1009,1979-09-10 06:00:00,68,25,0.9117110967636108,22.105218944378297,277.734375,14,3
1,holdout,406,406,1979,1010,1979-09-10 12:00:00,52,75,0.9445643424987792,33.33326173775553,312.890625,13,15
1,holdout,406,406,1979,1010,1979-09-10 12:00:00,67,23,0.923579752445221,22.80697176929579,276.328125,14,4
1,holdout,407,407,1979,1011,1979-09-10 18:00:00,53,75,0.9316224455833436,32.63150924660778,312.890625,13,16
1,holdout,407,407,1979,1011,1979-09-10 18:00:00,66,23,0.9308673739433287,23.508724578050025,276.328125,14,5
1,holdout,408,408,1979,1012,1979-09-11 00:00:00,55,75,0.9562354683876038,31.2280041770759,312.890625,13,17
1,holdout,408,408,1979,1012,1979-09-11 00:00:00,66,23,0.9035643339157104,23.508724578050025,276.328125,14,6
1,holdout,409,409,1979,1013,1979-09-11 06:00:00,54,75,0.9390222430229188,31.929756725971256,312.890625,13,18
1,holdout,409,409,1979,1013,1979-09-11 06:00:00,66,23,0.8849480152130127,23.508724578050025,276.328125,14,7
1,holdout,410,410,1979,1014,1979-09-11 12:00:00,54,75,0.9190176129341124,31.929756725971256,312.890625,13,19
1,holdout,410,410,1979,1014,1979-09-11 12:00:00,65,23,0.8675282597541809,24.210477369907913,276.328125,14,8
1,holdout,411,411,1979,1015,1979-09-11 18:00:00,54,74,0.907202124595642,31.929756725971256,312.1875,13,20
1,holdout,411,411,1979,1015,1979-09-11 18:00:00,64,22,0.9368703961372375,24.912230144110378,275.625,14,9
1,holdout,412,412,1979,1016,1979-09-12 00:00:00,54,75,0.9121615290641784,31.929756725971256,312.890625,13,21
1,holdout,412,412,1979,1016,1979-09-12 00:00:00,63,21,0.9662063121795654,25.613982899870678,274.921875,14,10
1,holdout,413,413,1979,1017,1979-09-12 06:00:00,53,74,0.92913419008255,32.63150924660778,312.1875,13,22
1,holdout,413,413,1979,1017,1979-09-12 06:00:00,62,20,0.9859853982925416,26.3157356363728,274.21875,14,11
1,holdout,414,414,1979,1018,1979-09-12 12:00:00,53,75,0.9578409194946288,32.63150924660778,312.890625,13,23
1,holdout,414,414,1979,1018,1979-09-12 12:00:00,60,19,0.9973914623260498,27.719241048181015,273.515625,14,12
1,holdout,415,415,1979,1019,1979-09-12 18:00:00,52,75,0.9727116823196412,33.33326173775553,312.890625,13,24
1,holdout,415,415,1979,1019,1979-09-12 18:00:00,59,19,0.9956493973731996,28.42099372169186,273.515625,14,13
1,holdout,416,416,1979,1020,1979-09-13 00:00:00,51,77,0.984404981136322,34.035014198127385,314.296875,13,25
1,holdout,416,416,1979,1020,1979-09-13 00:00:00,58,18,0.9922221302986144,29.122746372349823,272.8125,14,14
1,holdout,417,417,1979,1021,1979-09-13 06:00:00,50,78,0.982596516609192,34.736766626375314,315.0,13,26
1,holdout,417,417,1979,1021,1979-09-13 06:00:00,57,17,0.974745273590088,29.824498999163094,272.109375,14,15
1,holdout,418,418,1979,1022,1979-09-13 12:00:00,48,79,0.9901684522628784,36.14027138077805,315.703125,13,27
1,holdout,418,418,1979,1022,1979-09-13 12:00:00,54,17,0.9297671914100648,31.929756725971256,272.109375,14,16
1,holdout,419,419,1979,1023,1979-09-13 18:00:00,48,81,0.9943548440933228,36.14027138077805,317.109375,13,28
1,holdout,419,419,1979,1023,1979-09-13 18:00:00,52,17,0.8380058407783508,33.33326173775553,272.109375,14,17
1,holdout,420,420,1979,1024,1979-09-14 00:00:00,47,83,0.9921281337738036,36.84202370389423,318.515625,13,29
1,holdout,420,420,1979,1024,1979-09-14 00:00:00,49,20,0.7079554796218872,35.43851902108631,274.21875,14,18
1,holdout,421,421,1979,1025,1979-09-14 06:00:00,46,86,0.9902278184890748,37.543775988799446,320.625,13,30
1,holdout,421,421,1979,1025,1979-09-14 06:00:00,47,22,0.552277147769928,36.84202370389423,275.625,14,19
1,holdout,422,422,1979,1026,1979-09-14 12:00:00,44,89,0.979371190071106,38.94728043700707,322.734375,13,31
1,holdout,423,423,1979,1027,1979-09-14 18:00:00,41,93,0.8618544936180115,41.05253677666179,325.546875,13,32
1,holdout,423,423,1979,1027,1979-09-14 18:00:00,77,85,0.4672957956790924,15.789442902620067,319.921875,15,1
1,holdout,424,424,1979,1028,1979-09-15 00:00:00,38,96,0.8476913571357727,43.15779266533563,327.65625,13,33
1,holdout,424,424,1979,1028,1979-09-15 00:00:00,76,84,0.4157204329967499,16.49119584364021,319.21875,15,2
1,holdout,425,425,1979,1029,1979-09-15 06:00:00,35,97,0.8734757900238037,45.26304803501695,328.359375,13,34
1,holdout,425,425,1979,1029,1979-09-15 06:00:00,75,83,0.5919422507286072,17.192948774143428,318.515625,15,3
1,holdout,426,426,1979,1030,1979-09-15 12:00:00,35,98,0.8995271325111389,45.26304803501695,329.0625,13,35
1,holdout,426,426,1979,1030,1979-09-15 12:00:00,74,81,0.6815235018730164,17.89470169357287,317.109375,15,4
1,holdout,427,427,1979,1031,1979-09-15 18:00:00,36,98,0.6006020903587341,44.56129630749292,329.0625,13,36
1,holdout,427,427,1979,1031,1979-09-15 18:00:00,73,80,0.547719419002533,18.59645460135656,316.40625,15,5
1,holdout,428,428,1979,1032,1979-09-16 00:00:00,73,79,0.4413885176181793,18.59645460135656,315.703125,15,6
1,holdout,429,429,1979,1033,1979-09-16 06:00:00,72,77,0.4028633832931518,19.29820749690631,314.296875,15,7
1,holdout,430,430,1979,1034,1979-09-16 12:00:00,72,76,0.4046345055103302,19.29820749690631,313.59375,15,8
1,holdout,432,432,1979,1036,1979-09-17 00:00:00,71,74,0.4147925078868866,19.999960379616773,312.1875,15,9
1,holdout,434,434,1979,1038,1979-09-17 12:00:00,70,72,0.4406578540802002,20.701713248864344,310.78125,15,10
1,holdout,435,435,1979,1039,1979-09-17 18:00:00,69,72,0.4383634924888611,21.403466104006032,310.78125,15,11
1,holdout,436,436,1979,1040,1979-09-18 00:00:00,68,71,0.4432184100151062,22.105218944378297,310.078125,15,12
1,holdout,437,437,1979,1041,1979-09-18 06:00:00,67,71,0.4440786242485046,22.80697176929579,310.078125,15,13
1,holdout,438,438,1979,1042,1979-09-18 12:00:00,66,69,0.5565714240074158,23.508724578050025,308.671875,15,14
1,holdout,439,439,1979,1043,1979-09-18 18:00:00,64,68,0.6226761937141418,24.912230144110378,307.96875,15,15
1,holdout,440,440,1979,1044,1979-09-19 00:00:00,63,69,0.672061026096344,25.613982899870678,308.671875,15,16
1,holdout,441,441,1979,1045,1979-09-19 06:00:00,61,69,0.4686276316642761,27.01748835276963,308.671875,15,17
1,holdout,442,442,1979,1046,1979-09-19 12:00:00,60,70,0.6470120549201965,27.719241048181015,309.375,15,18
1,holdout,443,443,1979,1047,1979-09-19 18:00:00,58,70,0.5388469696044922,29.122746372349823,309.375,15,19
1,holdout,984,984,1980,860,1980-08-03 00:00:00,81,74,0.4668035805225372,12.982431044024148,312.1875,25,1
1,holdout,985,985,1980,861,1980-08-03 06:00:00,80,69,0.6894357204437256,13.684184021816883,308.671875,25,2
1,holdout,986,986,1980,862,1980-08-03 12:00:00,81,65,0.9394248127937316,12.982431044024148,305.859375,25,3
1,holdout,987,987,1980,863,1980-08-03 18:00:00,80,63,0.9792112708091736,13.684184021816883,304.453125,25,4
1,holdout,988,988,1980,864,1980-08-04 00:00:00,80,60,0.9929713606834412,13.684184021816883,302.34375,25,5
1,holdout,989,989,1980,865,1980-08-04 06:00:00,80,57,0.9952656030654908,13.684184021816883,300.234375,25,6
1,holdout,990,990,1980,866,1980-08-04 12:00:00,79,53,0.9991452693939208,14.385936991185577,297.421875,25,7
1,holdout,991,991,1980,867,1980-08-04 18:00:00,79,51,0.9947181344032288,14.385936991185577,296.015625,25,8
1,holdout,992,992,1980,868,1980-08-05 00:00:00,78,47,0.9996254444122314,15.087689951625487,293.203125,25,9
1,holdout,993,993,1980,869,1980-08-05 06:00:00,78,44,0.9996867179870604,15.087689951625487,291.09375,25,10
1,holdout,994,994,1980,870,1980-08-05 12:00:00,77,43,0.9995667338371276,15.789442902620067,290.390625,25,11
1,holdout,995,995,1980,871,1980-08-05 18:00:00,76,40,0.999207317829132,16.49119584364021,288.28125,25,12
1,holdout,996,996,1980,872,1980-08-06 00:00:00,75,37,0.9991369843482972,17.192948774143428,286.171875,25,13
1,holdout,997,997,1980,873,1980-08-06 06:00:00,74,35,0.9968259334564208,17.89470169357287,284.765625,25,14
1,holdout,998,998,1980,874,1980-08-06 12:00:00,72,31,0.9930256605148317,19.29820749690631,281.953125,25,15
1,holdout,999,999,1980,875,1980-08-06 18:00:00,72,28,0.994102418422699,19.29820749690631,279.84375,25,16
1,holdout,1000,1000,1980,876,1980-08-07 00:00:00,70,26,0.9970121383666992,20.701713248864344,278.4375,25,17
1,holdout,1001,1001,1980,877,1980-08-07 06:00:00,70,23,0.9984752535820008,20.701713248864344,276.328125,25,18
1,holdout,1002,1002,1980,878,1980-08-07 12:00:00,70,22,0.9994754195213318,20.701713248864344,275.625,25,19
1,holdout,1003,1003,1980,879,1980-08-07 18:00:00,68,19,0.999868869781494,22.105218944378297,273.515625,25,20
1,holdout,1004,1004,1980,880,1980-08-08 00:00:00,67,17,0.9998756647109984,22.80697176929579,272.109375,25,21
1,holdout,1005,1005,1980,881,1980-08-08 06:00:00,67,15,0.9997801184654236,22.80697176929579,270.703125,25,22
1,holdout,1006,1006,1980,882,1980-08-08 12:00:00,66,14,0.9979921579360962,23.508724578050025,270.0,25,23
1,holdout,1007,1007,1980,883,1980-08-08 18:00:00,65,12,0.9975212216377258,24.210477369907913,268.59375,25,24
1,holdout,1008,1008,1980,884,1980-08-09 00:00:00,64,10,0.998017191886902,24.912230144110378,267.1875,25,25
1,holdout,1009,1009,1980,885,1980-08-09 06:00:00,64,8,0.999836564064026,24.912230144110378,265.78125,25,26
1,holdout,1010,1010,1980,886,1980-08-09 12:00:00,63,7,0.9998043179512024,25.613982899870678,265.078125,25,27
1,holdout,1011,1011,1980,887,1980-08-09 18:00:00,63,7,0.999763548374176,25.613982899870678,265.078125,25,28
1,holdout,1012,1012,1980,888,1980-08-10 00:00:00,62,6,0.9995110034942628,26.3157356363728,264.375,25,29
1,holdout,1013,1013,1980,889,1980-08-10 06:00:00,62,5,0.9968459010124208,26.3157356363728,263.671875,25,30
1,holdout,1014,1014,1980,890,1980-08-10 12:00:00,61,5,0.9314960241317748,27.01748835276963,263.671875,25,31
1,holdout,1015,1015,1980,891,1980-08-10 18:00:00,60,4,0.5594585537910461,27.719241048181015,262.96875,25,32
1,holdout,1036,1036,1980,912,1980-08-16 00:00:00,70,88,0.6627505421638489,20.701713248864344,322.03125,26,1
1,holdout,1037,1037,1980,913,1980-08-16 06:00:00,66,87,0.8781319260597229,23.508724578050025,321.328125,26,2
1,holdout,1038,1038,1980,914,1980-08-16 12:00:00,64,88,0.9824360609054564,24.912230144110378,322.03125,26,3
1,holdout,1039,1039,1980,915,1980-08-16 18:00:00,61,85,0.972320795059204,27.01748835276963,319.921875,26,4
1,holdout,1040,1040,1980,916,1980-08-17 00:00:00,60,85,0.9746965765953064,27.719241048181015,319.921875,26,5
1,holdout,1041,1041,1980,917,1980-08-17 06:00:00,58,85,0.9824093580245972,29.122746372349823,319.921875,26,6
1,holdout,1042,1042,1980,918,1980-08-17 12:00:00,57,85,0.9768595099449158,29.824498999163094,319.921875,26,7
1,holdout,1043,1043,1980,919,1980-08-17 18:00:00,56,85,0.9935532808303832,30.52625160109792,319.921875,26,8
1,holdout,1044,1044,1980,920,1980-08-18 00:00:00,54,85,0.9829344153404236,31.929756725971256,319.921875,26,9
1,holdout,1045,1045,1980,921,1980-08-18 06:00:00,54,85,0.9865645170211792,31.929756725971256,319.921875,26,10
1,holdout,1046,1046,1980,922,1980-08-18 12:00:00,52,85,0.9891389012336732,33.33326173775553,319.921875,26,11
1,holdout,1047,1047,1980,923,1980-08-18 18:00:00,49,85,0.9933621883392334,35.43851902108631,319.921875,26,12
1,holdout,1048,1048,1980,924,1980-08-19 00:00:00,46,86,0.9769644737243652,37.543775988799446,320.625,26,13
1,holdout,1049,1049,1980,925,1980-08-19 06:00:00,42,87,0.8991522192955017,40.35078471051765,321.328125,26,14
1,holdout,1119,1119,1980,995,1980-09-05 18:00:00,72,98,0.7298045754432678,19.29820749690631,329.0625,35,1
1,holdout,1120,1120,1980,996,1980-09-06 00:00:00,72,97,0.8156804442405701,19.29820749690631,328.359375,35,2
1,holdout,1121,1121,1980,997,1980-09-06 06:00:00,71,95,0.8624229431152344,19.999960379616773,326.953125,35,3
1,holdout,1122,1122,1980,998,1980-09-06 12:00:00,71,92,0.9054604172706604,19.999960379616773,324.84375,35,4
1,holdout,1123,1123,1980,999,1980-09-06 18:00:00,70,90,0.9265797138214112,20.701713248864344,323.4375,35,5
1,holdout,1124,1124,1980,1000,1980-09-07 00:00:00,69,89,0.9236883521080016,21.403466104006032,322.734375,35,6
1,holdout,1125,1125,1980,1001,1980-09-07 06:00:00,67,87,0.93028324842453,22.80697176929579,321.328125,35,7
1,holdout,1126,1126,1980,1002,1980-09-07 12:00:00,64,86,0.9380633234977722,24.912230144110378,320.625,35,8
1,holdout,1127,1127,1980,1003,1980-09-07 18:00:00,62,85,0.9606674909591676,26.3157356363728,319.921875,35,9
1,holdout,1128,1128,1980,1004,1980-09-08 00:00:00,60,85,0.97218656539917,27.719241048181015,319.921875,35,10
1,holdout,1128,1128,1980,1004,1980-09-08 00:00:00,81,107,0.490110844373703,12.982431044024148,335.390625,38,1
1,holdout,1129,1129,1980,1005,1980-09-08 06:00:00,57,84,0.972886085510254,29.824498999163094,319.21875,35,11
1,holdout,1129,1129,1980,1005,1980-09-08 06:00:00,80,105,0.9052568674087524,13.684184021816883,333.984375,38,2
1,holdout,1130,1130,1980,1006,1980-09-08 12:00:00,54,83,0.9784811735153198,31.929756725971256,318.515625,35,12
1,holdout,1130,1130,1980,1006,1980-09-08 12:00:00,80,102,0.9789126515388488,13.684184021816883,331.875,38,3
1,holdout,1131,1131,1980,1007,1980-09-08 18:00:00,52,81,0.9836426973342896,33.33326173775553,317.109375,35,13
1,holdout,1131,1131,1980,1007,1980-09-08 18:00:00,80,100,0.989312469959259,13.684184021816883,330.46875,38,4
1,holdout,1132,1132,1980,1008,1980-09-09 00:00:00,50,81,0.9717175364494324,34.736766626375314,317.109375,35,14
1,holdout,1132,1132,1980,1008,1980-09-09 00:00:00,81,100,0.9952446818351746,12.982431044024148,330.46875,38,5
1,holdout,1133,1133,1980,1009,1980-09-09 06:00:00,48,80,0.9600688219070436,36.14027138077805,316.40625,35,15
1,holdout,1133,1133,1980,1009,1980-09-09 06:00:00,80,99,0.997335970401764,13.684184021816883,329.765625,38,6
1,holdout,1134,1134,1980,1010,1980-09-09 12:00:00,45,81,0.9224202632904052,38.24552823377385,317.109375,35,16
1,holdout,1134,1134,1980,1010,1980-09-09 12:00:00,80,97,0.9972368478775024,13.684184021816883,328.359375,38,7
1,holdout,1135,1135,1980,1011,1980-09-09 18:00:00,42,82,0.9186217188835144,40.35078471051765,317.8125,35,17
1,holdout,1135,1135,1980,1011,1980-09-09 18:00:00,80,97,0.9979852437973022,13.684184021816883,328.359375,38,8
1,holdout,1136,1136,1980,1012,1980-09-10 00:00:00,39,85,0.942646026611328,42.45604075651003,319.921875,35,18
1,holdout,1136,1136,1980,1012,1980-09-10 00:00:00,79,96,0.9986289739608764,14.385936991185577,327.65625,38,9
1,holdout,1137,1137,1980,1013,1980-09-10 06:00:00,36,89,0.8862497210502625,44.56129630749292,322.734375,35,19
1,holdout,1137,1137,1980,1013,1980-09-10 06:00:00,79,95,0.9975905418395996,14.385936991185577,326.953125,38,10
1,holdout,1138,1138,1980,1014,1980-09-10 12:00:00,79,93,0.9983887672424316,14.385936991185577,325.546875,38,11
1,holdout,1139,1139,1980,1015,1980-09-10 18:00:00,78,93,0.9980334639549256,15.087689951625487,325.546875,38,12
1,holdout,1140,1140,1980,1016,1980-09-11 00:00:00,77,93,0.9981208443641664,15.789442902620067,325.546875,38,13
1,holdout,1141,1141,1980,1017,1980-09-11 06:00:00,76,93,0.998151957988739,16.49119584364021,325.546875,38,14
1,holdout,1142,1142,1980,1018,1980-09-11 12:00:00,75,93,0.9991920590400696,17.192948774143428,325.546875,38,15
1,holdout,1143,1143,1980,1019,1980-09-11 18:00:00,75,93,0.9987667798995972,17.192948774143428,325.546875,38,16
1,holdout,1144,1144,1980,1020,1980-09-12 00:00:00,75,93,0.998221218585968,17.192948774143428,325.546875,38,17
1,holdout,1145,1145,1980,1021,1980-09-12 06:00:00,75,92,0.9960024952888488,17.192948774143428,324.84375,38,18
1,holdout,1146,1146,1980,1022,1980-09-12 12:00:00,75,91,0.9890199303627014,17.192948774143428,324.140625,38,19
1,holdout,1147,1147,1980,1023,1980-09-12 18:00:00,74,89,0.9948405623435974,17.89470169357287,322.734375,38,20
1,holdout,1148,1148,1980,1024,1980-09-13 00:00:00,74,89,0.986879825592041,17.89470169357287,322.734375,38,21
1,holdout,1149,1149,1980,1025,1980-09-13 06:00:00,74,87,0.993378221988678,17.89470169357287,321.328125,38,22
1,holdout,1150,1150,1980,1026,1980-09-13 12:00:00,74,85,0.9914872646331788,17.89470169357287,319.921875,38,23
1,holdout,1151,1151,1980,1027,1980-09-13 18:00:00,74,82,0.9966437816619872,17.89470169357287,317.8125,38,24
1,holdout,1152,1152,1980,1028,1980-09-14 00:00:00,73,81,0.9660671353340148,18.59645460135656,317.109375,38,25
1,holdout,1153,1153,1980,1029,1980-09-14 06:00:00,72,78,0.9990944862365724,19.29820749690631,315.0,38,26
1,holdout,1154,1154,1980,1030,1980-09-14 12:00:00,71,76,0.9905622601509094,19.999960379616773,313.59375,38,27
1,holdout,1155,1155,1980,1031,1980-09-14 18:00:00,69,74,0.9975355863571168,21.403466104006032,312.1875,38,28
1,holdout,1156,1156,1980,1032,1980-09-15 00:00:00,67,71,0.9988290667533876,22.80697176929579,310.078125,38,29
1,holdout,1157,1157,1980,1033,1980-09-15 06:00:00,66,71,0.9939334988594056,23.508724578050025,310.078125,38,30
1,holdout,1158,1158,1980,1034,1980-09-15 12:00:00,65,70,0.9979190230369568,24.210477369907913,309.375,38,31
1,holdout,1159,1159,1980,1035,1980-09-15 18:00:00,62,69,0.9995543360710144,26.3157356363728,308.671875,38,32
1,holdout,1160,1160,1980,1036,1980-09-16 00:00:00,61,69,0.9988829493522644,27.01748835276963,308.671875,38,33
1,holdout,1161,1161,1980,1037,1980-09-16 06:00:00,59,71,0.9996323585510254,28.42099372169186,310.078125,38,34
1,holdout,1162,1162,1980,1038,1980-09-16 12:00:00,57,71,0.9985142350196838,29.824498999163094,310.078125,38,35
1,holdout,1163,1163,1980,1039,1980-09-16 18:00:00,55,73,0.9988247752189636,31.2280041770759,311.484375,38,36
1,holdout,1164,1164,1980,1040,1980-09-17 00:00:00,53,74,0.9921221137046814,32.63150924660778,312.1875,38,37
