track_id, year, month, day, hour, i, j, lon, lat, slp, wind10
35, 1983, 8, 4, 18, 0, 82, 260.156250, 12.280678, 1.009250e+05, 1.429021e+01
36, 1983, 10, 6, 12, 11, 85, 267.890625, 10.175419, 1.006480e+05, 1.210165e+01
36, 1983, 10, 6, 18, 10, 85, 267.187500, 10.175419, 1.006360e+05, 1.320151e+01
36, 1983, 10, 7, 0, 9, 85, 266.484375, 10.175419, 1.005700e+05, 1.500966e+01
36, 1983, 10, 7, 6, 8, 85, 265.781250, 10.175419, 1.007200e+05, 1.405774e+01
36, 1983, 10, 7, 12, 6, 84, 264.375000, 10.877172, 1.005650e+05, 1.409433e+01
36, 1983, 10, 7, 18, 5, 84, 263.671875, 10.877172, 1.006940e+05, 1.364734e+01
36, 1983, 10, 8, 0, 4, 84, 262.968750, 10.877172, 1.005510e+05, 1.299731e+01
36, 1983, 10, 8, 6, 2, 84, 261.562500, 10.877172, 1.007170e+05, 1.310611e+01
36, 1983, 10, 8, 12, 0, 84, 260.156250, 10.877172, 1.006180e+05, 1.222620e+01
36, 1983, 10, 8, 18, 0, 84, 260.156250, 10.877172, 1.009040e+05, 1.271417e+01
37, 1984, 4, 2, 0, 13, 90, 269.296875, 6.666654, 1.003930e+05, 1.296187e+01
37, 1984, 4, 2, 6, 11, 90, 267.890625, 6.666654, 1.007010e+05, 1.376408e+01
37, 1984, 4, 2, 12, 10, 90, 267.187500, 6.666654, 1.004480e+05, 1.306981e+01
37, 1984, 4, 2, 18, 8, 90, 265.781250, 6.666654, 1.006280e+05, 1.469728e+01
37, 1984, 4, 3, 0, 6, 90, 264.375000, 6.666654, 1.004570e+05, 1.469728e+01
37, 1984, 4, 3, 6, 4, 90, 262.968750, 6.666654, 1.006720e+05, 1.229715e+01
37, 1984, 4, 3, 12, 3, 89, 262.265625, 7.368407, 1.004920e+05, 1.277693e+01
37, 1984, 4, 3, 18, 0, 89, 260.156250, 7.368407, 1.006200e+05, 1.235557e+01
37, 1984, 4, 4, 0, 0, 89, 260.156250, 7.368407, 1.003770e+05, 1.104219e+01
37, 1984, 4, 4, 6, 0, 88, 260.156250, 8.070160, 1.007640e+05, 1.092886e+01
38, 1984, 6, 30, 18, 6, 86, 264.375000, 9.473666, 1.007070e+05, 1.254193e+01
38, 1984, 7, 1, 0, 6, 86, 264.375000, 9.473666, 1.004290e+05, 1.323065e+01
38, 1984, 7, 1, 6, 6, 85, 264.375000, 10.175419, 1.005820e+05, 1.395887e+01
38, 1984, 7, 1, 12, 6, 85, 264.375000, 10.175419, 1.003380e+05, 1.506586e+01
38, 1984, 7, 1, 18, 5, 85, 263.671875, 10.175419, 1.005060e+05, 1.613722e+01
38, 1984, 7, 2, 0, 5, 85, 263.671875, 10.175419, 1.001440e+05, 1.371860e+01
38, 1984, 7, 2, 6, 5, 85, 263.671875, 10.175419, 1.003040e+05, 1.669281e+01
38, 1984, 7, 2, 12, 4, 84, 262.968750, 10.877172, 1.001610e+05, 1.556181e+01
38, 1984, 7, 2, 18, 3, 84, 262.265625, 10.877172, 1.006440e+05, 1.514332e+01
38, 1984, 7, 3, 0, 2, 84, 261.562500, 10.877172, 1.002760e+05, 1.430140e+01
38, 1984, 7, 3, 6, 1, 83, 260.859375, 11.578925, 1.004920e+05, 1.518552e+01
38, 1984, 7, 3, 12, 0, 83, 260.156250, 11.578925, 1.003650e+05, 1.607016e+01
38, 1984, 7, 3, 18, 0, 83, 260.156250, 11.578925, 1.008380e+05, 1.550387e+01
39, 1984, 7, 6, 6, 10, 86, 267.187500, 9.473666, 1.006090e+05, 1.215113e+01
39, 1984, 7, 6, 12, 10, 86, 267.187500, 9.473666, 1.004180e+05, 1.204159e+01
39, 1984, 7, 6, 18, 10, 85, 267.187500, 10.175419, 1.006550e+05, 1.374809e+01
39, 1984, 7, 7, 0, 9, 85, 266.484375, 10.175419, 1.003200e+05, 1.224132e+01
39, 1984, 7, 7, 6, 8, 85, 265.781250, 10.175419, 1.004750e+05, 1.310267e+01
39, 1984, 7, 7, 12, 8, 85, 265.781250, 10.175419, 1.003670e+05, 1.332967e+01
39, 1984, 7, 7, 18, 7, 84, 265.078125, 10.877172, 1.005420e+05, 1.318674e+01
39, 1984, 7, 8, 0, 5, 83, 263.671875, 11.578925, 1.002900e+05, 1.393162e+01
39, 1984, 7, 8, 6, 4, 83, 262.968750, 11.578925, 1.004150e+05, 1.375936e+01
39, 1984, 7, 8, 12, 2, 83, 261.562500, 11.578925, 1.000410e+05, 1.602061e+01
39, 1984, 7, 8, 18, 0, 83, 260.156250, 11.578925, 1.000810e+05, 1.301461e+01
39, 1984, 7, 9, 0, 0, 82, 260.156250, 12.280678, 9.958400e+04, 1.962065e+01
39, 1984, 7, 9, 6, 0, 81, 260.156250, 12.982431, 1.002470e+05, 2.495776e+01
39, 1984, 7, 9, 12, 0, 80, 260.156250, 13.684184, 1.005840e+05, 1.852377e+01
40, 1984, 9, 11, 0, 29, 55, 280.546875, 31.228004, 1.005320e+05, 1.236002e+01
40, 1984, 9, 11, 6, 30, 55, 281.250000, 31.228004, 1.004300e+05, 1.452067e+01
40, 1984, 9, 11, 12, 31, 54, 281.953125, 31.929757, 9.990700e+04, 1.922706e+01
40, 1984, 9, 11, 18, 31, 53, 281.953125, 32.631509, 9.956700e+04, 2.251755e+01
40, 1984, 9, 12, 0, 31, 52, 281.953125, 33.333262, 1.000780e+05, 1.820028e+01
40, 1984, 9, 12, 6, 32, 52, 282.656250, 33.333262, 1.004680e+05, 1.677260e+01
40, 1984, 9, 12, 12, 32, 52, 282.656250, 33.333262, 1.004600e+05, 1.789078e+01
40, 1984, 9, 12, 18, 32, 52, 282.656250, 33.333262, 1.005880e+05, 1.635726e+01
40, 1984, 9, 13, 0, 32, 52, 282.656250, 33.333262, 1.004250e+05, 1.770198e+01
40, 1984, 9, 13, 6, 32, 52, 282.656250, 33.333262, 1.004750e+05, 1.930000e+01
40, 1984, 9, 13, 12, 31, 51, 281.953125, 34.035014, 1.007910e+05, 1.785721e+01
40, 1984, 9, 13, 18, 31, 51, 281.953125, 34.035014, 1.010680e+05, 1.686683e+01
40, 1984, 9, 14, 0, 31, 50, 281.953125, 34.736767, 1.009310e+05, 1.535741e+01
40, 1984, 9, 14, 6, 31, 50, 281.953125, 34.736767, 1.009150e+05, 1.599312e+01
40, 1984, 9, 14, 12, 33, 49, 283.359375, 35.438519, 1.007890e+05, 1.662077e+01
40, 1984, 9, 14, 18, 35, 49, 284.765625, 35.438519, 1.006920e+05, 1.679077e+01
40, 1984, 9, 15, 0, 37, 48, 286.171875, 36.140271, 1.004730e+05, 1.637834e+01
40, 1984, 9, 15, 6, 39, 47, 287.578125, 36.842024, 1.003800e+05, 1.831338e+01
40, 1984, 9, 15, 12, 43, 45, 290.390625, 38.245528, 1.002550e+05, 2.024846e+01
41, 1984, 9, 16, 6, 107, 81, 335.390625, 12.982431, 1.004590e+05, 1.259246e+01
41, 1984, 9, 17, 6, 104, 78, 333.281250, 15.087690, 1.004580e+05, 1.172007e+01
41, 1984, 9, 17, 12, 103, 77, 332.578125, 15.789443, 1.005760e+05, 1.322800e+01
41, 1984, 9, 17, 18, 102, 74, 331.875000, 17.894702, 1.002270e+05, 1.699441e+01
41, 1984, 9, 18, 0, 102, 72, 331.875000, 19.298207, 1.002150e+05, 1.983053e+01
41, 1984, 9, 18, 6, 101, 71, 331.171875, 19.999960, 9.963000e+04, 2.164116e+01
41, 1984, 9, 18, 12, 99, 70, 329.765625, 20.701713, 9.993100e+04, 2.678992e+01
41, 1984, 9, 18, 18, 97, 69, 328.359375, 21.403466, 9.970700e+04, 2.470728e+01
41, 1984, 9, 19, 0, 95, 69, 326.953125, 21.403466, 9.980100e+04, 2.494794e+01
41, 1984, 9, 19, 6, 92, 70, 324.843750, 20.701713, 9.968200e+04, 2.347190e+01
41, 1984, 9, 19, 12, 90, 70, 323.437500, 20.701713, 1.000500e+05, 2.414042e+01
41, 1984, 9, 19, 18, 87, 70, 321.328125, 20.701713, 1.001090e+05, 1.870722e+01
41, 1984, 9, 20, 0, 85, 71, 319.921875, 19.999960, 1.002500e+05, 1.625854e+01
41, 1984, 9, 20, 6, 82, 71, 317.812500, 19.999960, 1.001300e+05, 1.769181e+01
41, 1984, 9, 20, 12, 80, 72, 316.406250, 19.298207, 1.005180e+05, 1.569522e+01
41, 1984, 9, 20, 18, 77, 73, 314.296875, 18.596455, 1.004160e+05, 1.518190e+01
41, 1984, 9, 21, 0, 75, 73, 312.890625, 18.596455, 1.005390e+05, 1.514332e+01
41, 1984, 9, 21, 6, 73, 74, 311.484375, 17.894702, 1.003210e+05, 1.624130e+01
41, 1984, 9, 21, 12, 71, 74, 310.078125, 17.894702, 1.006220e+05, 1.810331e+01
41, 1984, 9, 21, 18, 69, 74, 308.671875, 17.894702, 1.007450e+05, 1.654237e+01
42, 1984, 9, 25, 12, 39, 66, 287.578125, 23.508725, 1.005360e+05, 1.422849e+01
42, 1984, 9, 25, 18, 38, 66, 286.875000, 23.508725, 1.003450e+05, 1.452446e+01
42, 1984, 9, 26, 0, 38, 66, 286.875000, 23.508725, 1.001980e+05, 1.380326e+01
42, 1984, 9, 27, 0, 31, 64, 281.953125, 24.912230, 1.005840e+05, 1.346588e+01
42, 1984, 9, 27, 6, 29, 63, 280.546875, 25.613983, 1.005920e+05, 1.408900e+01
42, 1984, 9, 27, 12, 28, 62, 279.843750, 26.315736, 1.006170e+05, 1.504161e+01
42, 1984, 9, 27, 18, 27, 61, 279.140625, 27.017488, 1.005350e+05, 1.788994e+01
42, 1984, 9, 28, 0, 27, 60, 279.140625, 27.719241, 1.004020e+05, 1.824637e+01
42, 1984, 9, 28, 6, 26, 59, 278.437500, 28.420994, 1.004770e+05, 1.725572e+01
42, 1984, 9, 28, 12, 25, 58, 277.734375, 29.122746, 1.005050e+05, 1.531829e+01
42, 1984, 9, 28, 18, 26, 57, 278.437500, 29.824499, 1.004850e+05, 1.549355e+01
42, 1984, 9, 29, 0, 27, 56, 279.140625, 30.526252, 1.005330e+05, 1.495660e+01
42, 1984, 9, 29, 6, 28, 55, 279.843750, 31.228004, 1.005590e+05, 1.677260e+01
42, 1984, 9, 29, 12, 30, 54, 281.250000, 31.929757, 1.004720e+05, 1.636246e+01
42, 1984, 9, 29, 18, 32, 53, 282.656250, 32.631509, 1.004540e+05, 1.710000e+01
42, 1984, 9, 30, 0, 35, 52, 284.765625, 33.333262, 1.004380e+05, 1.761391e+01
42, 1984, 9, 30, 6, 36, 52, 285.468750, 33.333262, 1.002670e+05, 1.760114e+01
42, 1984, 9, 30, 12, 38, 51, 286.875000, 34.035014, 1.003850e+05, 1.935820e+01
42, 1984, 9, 30, 18, 39, 50, 287.578125, 34.736767, 1.005280e+05, 1.570127e+01
42, 1984, 10, 1, 0, 41, 50, 288.984375, 34.736767, 1.007470e+05, 1.297112e+01
42, 1984, 10, 1, 6, 44, 47, 291.093750, 36.842024, 1.007790e+05, 1.240846e+01
42, 1984, 10, 1, 12, 45, 45, 291.796875, 38.245528, 1.008160e+05, 1.763859e+01
43, 1984, 10, 10, 0, 40, 61, 288.281250, 27.017488, 1.000610e+05, 1.751713e+01
43, 1984, 10, 10, 6, 39, 61, 287.578125, 27.017488, 9.982500e+04, 2.161481e+01
43, 1984, 10, 10, 12, 38, 61, 286.875000, 27.017488, 9.981000e+04, 2.041372e+01
43, 1984, 10, 10, 18, 38, 60, 286.875000, 27.719241, 9.949100e+04, 2.064655e+01
43, 1984, 10, 11, 0, 38, 59, 286.875000, 28.420994, 9.920300e+04, 2.449102e+01
43, 1984, 10, 11, 6, 38, 58, 286.875000, 29.122746, 9.912800e+04, 2.289651e+01
43, 1984, 10, 11, 12, 39, 57, 287.578125, 29.824499, 9.864800e+04, 2.632299e+01
43, 1984, 10, 11, 18, 39, 56, 287.578125, 30.526252, 9.798000e+04, 2.753924e+01
43, 1984, 10, 12, 0, 40, 56, 288.281250, 30.526252, 9.786700e+04, 3.029521e+01
43, 1984, 10, 12, 6, 41, 55, 288.984375, 31.228004, 9.785200e+04, 2.746124e+01
43, 1984, 10, 12, 12, 41, 53, 288.984375, 32.631509, 9.793800e+04, 2.831484e+01
43, 1984, 10, 12, 18, 41, 52, 288.984375, 33.333262, 9.794400e+04, 2.664507e+01
43, 1984, 10, 13, 0, 41, 51, 288.984375, 34.035014, 9.774800e+04, 2.840229e+01
43, 1984, 10, 13, 6, 40, 50, 288.281250, 34.736767, 9.770200e+04, 2.772724e+01
43, 1984, 10, 13, 12, 40, 50, 288.281250, 34.736767, 9.783400e+04, 2.877951e+01
43, 1984, 10, 13, 18, 39, 49, 287.578125, 35.438519, 9.835100e+04, 2.372109e+01
43, 1984, 10, 14, 0, 40, 49, 288.281250, 35.438519, 9.845400e+04, 2.570020e+01
43, 1984, 10, 14, 6, 41, 48, 288.984375, 36.140271, 9.855800e+04, 2.230022e+01
43, 1984, 10, 14, 12, 41, 47, 288.984375, 36.842024, 9.846800e+04, 2.332059e+01
43, 1984, 10, 14, 18, 42, 47, 289.687500, 36.842024, 9.829900e+04, 2.234457e+01
43, 1984, 10, 15, 0, 44, 47, 291.093750, 36.842024, 9.827800e+04, 2.461321e+01
43, 1984, 10, 15, 6, 45, 47, 291.796875, 36.842024, 9.802200e+04, 2.310195e+01
43, 1984, 10, 15, 12, 47, 46, 293.203125, 37.543776, 9.787700e+04, 2.341559e+01
43, 1984, 10, 15, 18, 48, 46, 293.906250, 37.543776, 9.750400e+04, 2.374026e+01
43, 1984, 10, 16, 0, 49, 46, 294.609375, 37.543776, 9.763200e+04, 2.694624e+01
43, 1984, 10, 16, 6, 52, 45, 296.718750, 38.245528, 9.825900e+04, 2.457987e+01
43, 1984, 10, 16, 12, 55, 43, 298.828125, 39.649033, 9.857900e+04, 2.754814e+01
43, 1984, 10, 16, 18, 57, 42, 300.234375, 40.350785, 9.873300e+04, 2.538050e+01
43, 1984, 10, 17, 6, 62, 39, 303.750000, 42.456041, 9.899100e+04, 2.220360e+01
44, 1984, 11, 6, 18, 46, 75, 292.500000, 17.192949, 1.002620e+05, 1.174436e+01
44, 1984, 11, 7, 0, 47, 75, 293.203125, 17.192949, 1.002490e+05, 1.269055e+01
44, 1984, 11, 7, 6, 48, 74, 293.906250, 17.894702, 9.991700e+04, 1.627790e+01
44, 1984, 11, 7, 12, 49, 73, 294.609375, 18.596455, 9.970300e+04, 1.837879e+01
44, 1984, 11, 7, 18, 49, 72, 294.609375, 19.298207, 9.950700e+04, 1.846212e+01
44, 1984, 11, 8, 0, 51, 72, 296.015625, 19.298207, 9.963700e+04, 1.908009e+01
44, 1984, 11, 8, 6, 52, 71, 296.718750, 19.999960, 9.949500e+04, 1.932382e+01
44, 1984, 11, 8, 12, 53, 71, 297.421875, 19.999960, 9.965300e+04, 1.903181e+01
44, 1984, 11, 8, 18, 53, 70, 297.421875, 20.701713, 9.947200e+04, 2.120849e+01
44, 1984, 11, 9, 0, 55, 70, 298.828125, 20.701713, 9.934400e+04, 1.945585e+01
44, 1984, 11, 9, 6, 56, 69, 299.531250, 21.403466, 9.894900e+04, 2.000325e+01
44, 1984, 11, 9, 12, 57, 69, 300.234375, 21.403466, 9.876800e+04, 2.154553e+01
44, 1984, 11, 9, 18, 59, 68, 301.640625, 22.105219, 9.843200e+04, 2.199386e+01
44, 1984, 11, 10, 0, 61, 67, 303.046875, 22.806972, 9.844400e+04, 2.542322e+01
44, 1984, 11, 10, 6, 62, 65, 303.750000, 24.210477, 9.823800e+04, 2.415699e+01
44, 1984, 11, 10, 12, 63, 63, 304.453125, 25.613983, 9.804700e+04, 2.433537e+01
44, 1984, 11, 10, 18, 65, 62, 305.859375, 26.315736, 9.737600e+04, 2.763548e+01
44, 1984, 11, 11, 0, 66, 60, 306.562500, 27.719241, 9.746100e+04, 2.811139e+01
44, 1984, 11, 11, 6, 66, 58, 306.562500, 29.122746, 9.770800e+04, 2.490703e+01
44, 1984, 11, 11, 12, 67, 55, 307.265625, 31.228004, 9.824300e+04, 2.438463e+01
44, 1984, 11, 11, 18, 67, 53, 307.265625, 32.631509, 9.827200e+04, 2.123252e+01
44, 1984, 11, 12, 0, 66, 51, 306.562500, 34.035014, 9.829900e+04, 2.759801e+01
44, 1984, 11, 12, 6, 64, 51, 305.156250, 34.035014, 9.806600e+04, 2.253996e+01
44, 1984, 11, 12, 12, 64, 51, 305.156250, 34.035014, 9.813700e+04, 2.463433e+01
44, 1984, 11, 12, 18, 64, 49, 305.156250, 35.438519, 9.824300e+04, 2.450020e+01
44, 1984, 11, 13, 0, 66, 48, 306.562500, 36.140271, 9.859300e+04, 2.362985e+01
44, 1984, 11, 13, 6, 67, 46, 307.265625, 37.543776, 9.870500e+04, 2.412343e+01
44, 1984, 11, 13, 12, 70, 45, 309.375000, 38.245528, 9.923800e+04, 2.011094e+01
44, 1984, 11, 13, 18, 73, 42, 311.484375, 40.350785, 9.941400e+04, 1.632207e+01
45, 1984, 12, 20, 12, 67, 55, 307.265625, 31.228004, 9.990400e+04, 1.748885e+01
45, 1984, 12, 20, 18, 67, 55, 307.265625, 31.228004, 9.954500e+04, 1.991231e+01
45, 1984, 12, 21, 0, 68, 56, 307.968750, 30.526252, 9.952100e+04, 2.090574e+01
45, 1984, 12, 21, 6, 68, 57, 307.968750, 29.824499, 9.923100e+04, 2.311926e+01
45, 1984, 12, 21, 12, 69, 57, 308.671875, 29.824499, 9.912800e+04, 2.347957e+01
45, 1984, 12, 21, 18, 69, 57, 308.671875, 29.824499, 9.886700e+04, 2.438237e+01
45, 1984, 12, 22, 0, 68, 58, 307.968750, 29.122746, 9.915600e+04, 2.446630e+01
45, 1984, 12, 22, 6, 67, 60, 307.265625, 27.719241, 9.900700e+04, 2.707397e+01
45, 1984, 12, 22, 12, 66, 62, 306.562500, 26.315736, 9.903600e+04, 2.680690e+01
45, 1984, 12, 22, 18, 64, 63, 305.156250, 25.613983, 9.888200e+04, 2.791774e+01
45, 1984, 12, 23, 0, 62, 65, 303.750000, 24.210477, 9.941800e+04, 2.667902e+01
45, 1984, 12, 23, 6, 58, 66, 300.937500, 23.508725, 9.942300e+04, 2.952050e+01
45, 1984, 12, 23, 12, 54, 67, 298.125000, 22.806972, 9.988500e+04, 2.610307e+01
45, 1984, 12, 23, 18, 51, 68, 296.015625, 22.105219, 1.002340e+05, 2.181124e+01
46, 1985, 8, 10, 18, 35, 53, 284.765625, 32.631509, 1.009710e+05, 1.448102e+01
46, 1985, 8, 11, 0, 37, 53, 286.171875, 32.631509, 1.008460e+05, 1.255149e+01
46, 1985, 8, 11, 6, 39, 52, 287.578125, 33.333262, 1.007430e+05, 1.552353e+01
46, 1985, 8, 11, 12, 41, 52, 288.984375, 33.333262, 1.006670e+05, 1.769548e+01
46, 1985, 8, 11, 18, 43, 51, 290.390625, 34.035014, 1.006200e+05, 1.656140e+01
46, 1985, 8, 12, 0, 44, 51, 291.093750, 34.035014, 1.006090e+05, 1.648787e+01
46, 1985, 8, 12, 6, 46, 51, 292.500000, 34.035014, 1.004800e+05, 1.565407e+01
46, 1985, 8, 12, 12, 48, 51, 293.906250, 34.035014, 1.005890e+05, 1.558012e+01
46, 1985, 8, 12, 18, 50, 51, 295.312500, 34.035014, 1.004840e+05, 1.768163e+01
46, 1985, 8, 13, 0, 52, 51, 296.718750, 34.035014, 1.002800e+05, 1.710205e+01
46, 1985, 8, 13, 6, 54, 50, 298.125000, 34.736767, 1.000980e+05, 1.626930e+01
46, 1985, 8, 13, 12, 57, 49, 300.234375, 35.438519, 9.989800e+04, 1.961632e+01
46, 1985, 8, 13, 18, 61, 49, 303.046875, 35.438519, 9.965300e+04, 2.035927e+01
46, 1985, 8, 14, 0, 63, 49, 304.453125, 35.438519, 9.947000e+04, 2.166333e+01
46, 1985, 8, 14, 6, 66, 49, 306.562500, 35.438519, 9.940600e+04, 2.127017e+01
46, 1985, 8, 14, 12, 69, 49, 308.671875, 35.438519, 9.956600e+04, 2.203679e+01
46, 1985, 8, 14, 18, 73, 49, 311.484375, 35.438519, 9.958500e+04, 2.238928e+01
46, 1985, 8, 15, 0, 77, 49, 314.296875, 35.438519, 9.976500e+04, 2.149651e+01
46, 1985, 8, 15, 6, 81, 48, 317.109375, 36.140271, 9.924600e+04, 2.122569e+01
46, 1985, 8, 15, 12, 84, 48, 319.218750, 36.140271, 9.906900e+04, 2.388828e+01
46, 1985, 8, 15, 18, 88, 48, 322.031250, 36.140271, 9.876100e+04, 2.319763e+01
46, 1985, 8, 16, 0, 91, 47, 324.140625, 36.842024, 9.936100e+04, 2.246175e+01
46, 1985, 8, 16, 6, 95, 46, 326.953125, 37.543776, 9.981200e+04, 2.276598e+01
46, 1985, 8, 16, 12, 98, 45, 329.062500, 38.245528, 1.005170e+05, 1.756502e+01
47, 1985, 8, 12, 12, 22, 74, 275.625000, 17.894702, 1.009330e+05, 9.042676e+00
47, 1985, 8, 13, 6, 19, 71, 273.515625, 19.999960, 1.009460e+05, 1.231097e+01
47, 1985, 8, 14, 0, 14, 66, 270.000000, 23.508725, 1.007140e+05, 1.742699e+01
47, 1985, 8, 14, 6, 13, 65, 269.296875, 24.210477, 1.007400e+05, 1.717731e+01
47, 1985, 8, 14, 12, 13, 63, 269.296875, 25.613983, 1.004710e+05, 1.838314e+01
47, 1985, 8, 14, 18, 12, 62, 268.593750, 26.315736, 1.005330e+05, 1.679434e+01
47, 1985, 8, 15, 0, 12, 61, 268.593750, 27.017488, 1.001650e+05, 1.912694e+01
47, 1985, 8, 15, 6, 11, 59, 267.890625, 28.420994, 1.001520e+05, 1.961632e+01
47, 1985, 8, 15, 12, 10, 59, 267.187500, 28.420994, 9.993400e+04, 2.260199e+01
47, 1985, 8, 15, 18, 10, 57, 267.187500, 29.824499, 9.987900e+04, 2.100000e+01
47, 1985, 8, 16, 0, 11, 56, 267.890625, 30.526252, 1.000270e+05, 1.500966e+01
47, 1985, 8, 16, 6, 11, 54, 267.890625, 31.929757, 1.003010e+05, 1.111126e+01
47, 1985, 8, 16, 12, 12, 53, 268.593750, 32.631509, 1.004900e+05, 9.364828e+00
47, 1985, 8, 16, 18, 14, 51, 270.000000, 34.035014, 1.006900e+05, 8.070935e+00
47, 1985, 8, 17, 0, 16, 51, 271.406250, 34.035014, 1.006740e+05, 7.975588e+00
47, 1985, 8, 17, 6, 17, 50, 272.109375, 34.736767, 1.008160e+05, 6.217717e+00
48, 1985, 8, 29, 6, 20, 66, 274.218750, 23.508725, 1.010810e+05, 1.363085e+01
48, 1985, 8, 30, 0, 18, 62, 272.812500, 26.315736, 1.004280e+05, 1.861182e+01
48, 1985, 8, 30, 6, 18, 61, 272.812500, 27.017488, 9.986300e+04, 2.328798e+01
48, 1985, 8, 30, 12, 18, 60, 272.812500, 27.719241, 9.923700e+04, 2.529229e+01
48, 1985, 8, 30, 18, 18, 60, 272.812500, 27.719241, 9.891800e+04, 2.612221e+01
48, 1985, 8, 31, 0, 19, 60, 273.515625, 27.719241, 9.889600e+04, 2.682872e+01
48, 1985, 8, 31, 6, 20, 60, 274.218750, 27.719241, 9.869000e+04, 2.660244e+01
48, 1985, 8, 31, 12, 21, 60, 274.921875, 27.719241, 9.873200e+04, 2.742627e+01
48, 1985, 8, 31, 18, 22, 59, 275.625000, 28.420994, 9.883900e+04, 2.545938e+01
48, 1985, 9, 1, 0, 22, 59, 275.625000, 28.420994, 9.915800e+04, 2.299848e+01
48, 1985, 9, 1, 6, 22, 59, 275.625000, 28.420994, 9.903000e+04, 2.277059e+01
48, 1985, 9, 1, 12, 22, 59, 275.625000, 28.420994, 9.886100e+04, 2.587856e+01
48, 1985, 9, 1, 18, 21, 58, 274.921875, 29.122746, 9.909200e+04, 2.932115e+01
48, 1985, 9, 2, 0, 20, 58, 274.218750, 29.122746, 9.906000e+04, 2.423922e+01
48, 1985, 9, 2, 6, 18, 58, 272.812500, 29.122746, 9.960000e+04, 2.450510e+01
48, 1985, 9, 2, 12, 16, 57, 271.406250, 29.824499, 9.984900e+04, 2.104590e+01
48, 1985, 9, 2, 18, 14, 56, 270.000000, 30.526252, 1.005050e+05, 1.740718e+01
48, 1985, 9, 3, 0, 12, 55, 268.593750, 31.228004, 1.005090e+05, 8.393451e+00
48, 1985, 9, 3, 6, 11, 53, 267.890625, 32.631509, 1.008370e+05, 1.053613e+01
49, 1985, 9, 16, 0, 44, 67, 291.093750, 22.806972, 1.007390e+05, 1.510132e+01
49, 1985, 9, 16, 6, 44, 66, 291.093750, 23.508725, 1.004030e+05, 1.876406e+01
49, 1985, 9, 16, 12, 45, 64, 291.796875, 24.912230, 1.002750e+05, 1.888280e+01
49, 1985, 9, 16, 18, 47, 63, 293.203125, 25.613983, 1.000400e+05, 1.990402e+01
49, 1985, 9, 17, 0, 48, 61, 293.906250, 27.017488, 9.982900e+04, 1.860108e+01
49, 1985, 9, 17, 6, 49, 61, 294.609375, 27.017488, 9.958400e+04, 2.063226e+01
49, 1985, 9, 17, 12, 51, 60, 296.015625, 27.719241, 9.962800e+04, 1.981338e+01
49, 1985, 9, 17, 18, 54, 59, 298.125000, 28.420994, 9.952200e+04, 2.354761e+01
49, 1985, 9, 18, 0, 57, 58, 300.234375, 29.122746, 9.957300e+04, 2.473884e+01
49, 1985, 9, 18, 6, 60, 56, 302.343750, 30.526252, 9.935200e+04, 2.402769e+01
49, 1985, 9, 18, 12, 64, 52, 305.156250, 33.333262, 9.887500e+04, 2.649849e+01
49, 1985, 9, 18, 18, 66, 51, 306.562500, 34.035014, 9.841000e+04, 2.510717e+01
49, 1985, 9, 19, 0, 68, 50, 307.968750, 34.736767, 9.882900e+04, 2.370190e+01
50, 1985, 9, 21, 12, 65, 72, 305.859375, 19.298207, 1.005970e+05, 1.493352e+01
50, 1985, 9, 21, 18, 63, 72, 304.453125, 19.298207, 1.004470e+05, 1.605895e+01
50, 1985, 9, 22, 0, 61, 73, 303.046875, 18.596455, 1.005660e+05, 1.496964e+01
50, 1985, 9, 22, 6, 59, 73, 301.640625, 18.596455, 1.004550e+05, 1.484857e+01
50, 1985, 9, 22, 12, 58, 74, 300.937500, 17.894702, 1.005550e+05, 1.513473e+01
50, 1985, 9, 22, 18, 58, 73, 300.937500, 18.596455, 1.001890e+05, 1.734618e+01
50, 1985, 9, 23, 0, 57, 72, 300.234375, 19.298207, 1.000390e+05, 2.089043e+01
50, 1985, 9, 23, 6, 55, 71, 298.828125, 19.999960, 9.969900e+04, 2.191073e+01
50, 1985, 9, 23, 12, 53, 70, 297.421875, 20.701713, 9.965600e+04, 2.354676e+01
50, 1985, 9, 23, 18, 51, 70, 296.015625, 20.701713, 9.893500e+04, 2.827083e+01
50, 1985, 9, 24, 0, 49, 69, 294.609375, 21.403466, 9.762800e+04, 3.365056e+01
50, 1985, 9, 24, 6, 47, 68, 293.203125, 22.105219, 9.678800e+04, 3.752999e+01
50, 1985, 9, 24, 12, 46, 67, 292.500000, 22.806972, 9.627700e+04, 3.963761e+01
50, 1985, 9, 24, 18, 44, 66, 291.093750, 23.508725, 9.549100e+04, 4.040310e+01
50, 1985, 9, 25, 0, 43, 65, 290.390625, 24.210477, 9.482200e+04, 4.678162e+01
50, 1985, 9, 25, 6, 41, 64, 288.984375, 24.912230, 9.445900e+04, 4.616925e+01
50, 1985, 9, 25, 12, 40, 63, 288.281250, 25.613983, 9.514000e+04, 4.134259e+01
50, 1985, 9, 25, 18, 39, 62, 287.578125, 26.315736, 9.509600e+04, 4.048555e+01
50, 1985, 9, 26, 0, 38, 61, 286.875000, 27.017488, 9.573000e+04, 3.994721e+01
50, 1985, 9, 26, 6, 36, 59, 285.468750, 28.420994, 9.616900e+04, 3.738155e+01
